views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,ad_revenue_usd,engagement_rate,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,device_Mobile,device_TV,device_Tablet,country_CA,country_DE,country_IN,country_UK,country_US
9900,1705.0,139.0,54433.43099,22.5412043,804733,339.9047211,0.18626262626262627,True,False,False,False,False,False,False,False,False,False,False,True,False
10031,1194.0,248.0,57134.99812,19.62965266,318328,346.4146016,0.1437543614794138,False,False,False,False,False,False,False,False,False,True,False,False,False
10017,1099.6336179837122,496.0,48024.56207,25.75267935,186289,301.8776933,0.15929256443882522,False,False,False,True,False,True,False,False,False,True,False,False,False
9990,552.0,259.0,37543.8277213796,27.58342366,999904,319.1416237,0.08118118118118119,False,False,False,False,True,False,False,False,False,False,False,False,False
10008,252.0,67.0,33675.16206,22.13036369,937153,216.3911318,0.031874500399680254,False,False,False,True,False,False,False,True,False,True,False,False,False
10122,1359.0,428.0,31223.71576,12.27663043,849621,230.6587188,0.17654613712705,False,False,False,False,False,False,False,False,False,False,False,False,False
9879,569.0,236.0,44389.29487,19.23218815,895993,274.5842058,0.08148598036238486,False,False,False,False,False,True,False,False,False,False,False,False,False
9944,1358.0,385.0,45344.73362,4.353511953,858770,295.5490678,0.1752815768302494,False,False,True,False,False,True,False,False,False,False,False,True,False
9787,1585.0,274.3966359383599,16423.98836,8.947272291,916927,156.5097293,0.1899863733461081,False,True,False,False,False,False,False,True,False,False,False,True,False
10074,1576.0,361.0,45019.0649,16.07987714,896162,298.0253885,0.19227714909668453,False,True,False,False,False,False,False,False,False,False,False,False,True
9843,1809.0,266.0,56105.58874,28.91697985,719218,351.4614545,0.21080971248603067,False,True,False,False,False,False,False,False,True,False,False,False,False
9958,1217.0,175.0,38812.96777,24.22272817,988142,258.7950095,0.1397871058445471,False,False,False,False,False,False,False,True,False,True,False,False,False
9775,971.0,298.0,48173.05854,9.72033005,956007,299.8559452,0.12982097186700767,False,False,False,False,False,False,True,False,False,False,True,False,False
9883,1257.0,155.0,37543.8277213796,2.524670053,289969,169.5285885,0.1428715976930082,True,False,False,False,False,True,False,False,False,True,False,False,False
10127,1254.0,496.0,36955.76844,7.193018555,582072,257.0728056,0.17280537177841415,False,False,True,False,False,True,False,False,False,False,False,False,False
9948,1425.0,410.0,45829.30602,27.52878095,578297,299.4356797,0.18445918777643747,False,True,False,False,False,False,False,True,False,False,False,False,True
9944,1656.0,127.0,28176.62124,24.51942114,193257,215.2968835,0.17930410297666935,False,True,False,False,False,False,False,True,False,False,False,True,False
10021,1962.0,418.0,37578.52956,7.870334106,603782,270.2845654,0.23750124738050093,False,True,False,False,False,False,False,False,False,True,False,False,False
9942,916.0,284.0,32732.85525,5.578687508,31300,226.7467642,0.12070006035003017,False,False,False,False,False,False,False,True,True,False,False,False,False
9995,496.0,366.0,55028.53627,13.52825075,143379,326.3273736,0.08624312156078039,False,False,False,True,False,True,False,False,False,True,False,False,False
9926,1450.0,353.0,43836.7574,18.96108178,353459,289.3771142,0.18164416683457585,True,False,False,False,False,True,False,False,False,False,False,False,False
10024,646.0,225.0,55298.8199,20.59309683,900045,327.907423,0.08689146049481244,False,False,False,False,False,False,True,False,False,False,True,False,False
9898,1093.0,274.0,37543.8277213796,21.73175125,742662,178.1477607,0.13810870883006668,False,False,False,False,False,True,False,False,False,True,False,False,False
9975,1260.0,90.0,50997.65296,24.17454642,936883,315.6068505,0.13533834586466165,False,False,False,True,False,False,False,True,False,False,False,True,False
9801,1029.0,182.0,33511.94989,11.38776051,741537,229.8742291,0.1235588205285175,False,False,False,True,False,True,False,False,False,False,False,True,False
10113,1099.6336179837122,311.0,49482.7586,13.53806906,240946,310.6791609,0.1394871569251174,False,False,False,False,False,False,True,False,True,False,False,False,False
9699,985.0,482.0,18058.08976,10.08228895,287619,160.8849563,0.15125270646458397,False,True,False,False,False,False,False,True,False,False,False,False,True
9916,1621.0,274.3966359383599,57846.16947,5.232224474,968226,356.2322509,0.19114528397926178,False,False,False,False,True,False,False,False,False,False,False,True,False
9983,1069.0,328.0,55196.08191,19.84908467,904394,336.2499823,0.13993789442051488,False,False,False,True,False,False,False,True,False,False,False,False,True
9930,512.0,274.3966359383599,28853.74104,17.05747592,370602,199.6992169,0.0791940217460584,False,False,False,False,True,False,False,True,False,False,False,False,False
9938,1258.0,290.0,53700.99033,20.08991423,594863,331.5621422,0.1557657476353391,False,False,False,False,False,False,True,False,False,True,False,False,False
9869,1085.0,264.0,23166.83852,24.24412196,562345,183.8279938,0.1366906474820144,False,False,False,True,False,False,False,False,False,True,False,False,False
10091,1584.0,110.0,27289.57635,19.93000375,686461,210.3511322,0.16787236151025667,False,False,False,False,False,False,False,False,False,False,False,False,True
10027,1137.0,400.0,39558.29661,5.0139085,946412,265.1605721,0.15328612745586914,False,False,True,False,False,False,False,False,False,False,True,False,False
9953,941.0,99.0,37878.80762,12.16015986,403371,248.3148782,0.10449110820858033,False,False,True,False,False,False,False,True,False,False,False,False,False
9939,368.0,169.0,36191.32419,4.341620793,715496,231.6409937,0.054029580440688195,False,False,True,False,False,False,True,False,False,False,False,False,True
9959,905.0,309.0,43079.84251,16.71218233,673395,275.8572044,0.12189978913545536,False,False,False,False,True,False,False,True,False,False,True,False,False
10051,1418.0,201.0,21356.72206,4.137213315,140157,180.8830118,0.16107849965177595,True,False,False,False,False,False,False,True,False,False,False,True,False
9923,1062.0,323.0,44751.66701,4.93673874,958487,286.4905438,0.1395747253854681,False,False,True,False,False,False,False,False,True,False,False,False,False
9964,520.0,223.0,46759.13814,15.15481198,974335,285.134184,0.07456844640706543,False,False,False,False,False,True,False,False,False,False,True,False,False
10125,442.0,499.0,24045.87121,11.95945077,137698,182.2936457,0.09293827160493827,False,False,True,False,False,True,False,False,True,False,False,False,False
9999,1025.0,322.0,18729.05064,26.82146994,821124,163.5488609,0.1347134713471347,False,False,False,False,True,True,False,False,False,False,False,False,False
9662,1031.0,231.0,24251.82652,29.02013037,893367,186.3693575,0.13061477954874767,False,False,False,False,False,True,False,False,True,False,False,False,False
10059,862.0,357.0,25702.88105,17.2250751,757809,194.5398757,0.12118500845014415,False,False,False,False,False,False,False,False,False,True,False,False,False
10120,499.0,288.0,27838.09673,9.713833751,447579,197.499324,0.07776679841897233,False,False,False,False,True,True,False,False,False,False,False,True,False
10043,1004.0,171.0,31178.67824,10.58130589,269944,219.5161071,0.11699691327292641,False,False,False,True,False,False,False,False,False,False,True,False,False
10117,1916.0,278.0,15989.12987,7.259779995,348481,165.8039205,0.21686270633587032,False,False,False,False,True,True,False,False,False,False,True,False,False
10039,1627.0,398.0,59708.92632,2.790100994,369190,368.6113875,0.2017133180595677,False,True,False,False,False,False,False,False,True,False,False,False,False
10177,1014.0,448.0,26253.50674,13.79217102,539813,201.9271731,0.14365726638498574,False,False,False,False,True,False,True,False,False,False,False,False,False
10068,1219.0,291.0,28896.78675,25.74812916,397814,214.6460711,0.14998013508144617,True,False,False,False,False,False,False,False,False,True,False,False,False
10083,1064.0,376.0,49783.4733,12.72036632,569184,311.9921413,0.1428146385004463,False,False,False,True,False,False,True,False,False,False,False,False,True
9913,737.0,396.0,56332.49076,24.72278946,434519,336.7054338,0.11429436094017956,False,False,False,False,False,False,False,False,True,False,False,False,False
10085,1913.0,341.0,22486.34131,16.67080841,231530,197.2997642,0.22350024789291026,False,False,False,False,False,True,False,False,False,False,False,False,False
10048,1571.0,119.0,34231.77967,2.718918768,19147,242.7876012,0.16819267515923567,False,True,False,False,False,False,False,True,False,False,False,False,True
9765,730.0,297.0,48224.77668,15.56904073,115745,295.888329,0.1051715309779826,False,False,False,False,False,False,True,False,False,False,False,False,False
9981,1507.0,171.0,18415.62257,15.23453251,659017,167.6664196,0.16811942691113116,False,False,True,False,False,False,False,True,False,False,False,False,False
10104,331.0,435.0,33443.35047,14.01261373,131295,223.481192,0.07581155977830561,False,False,False,False,False,False,False,False,False,False,False,False,False
10021,1835.0,451.0,54272.85625,10.21225688,133230,347.3749531,0.2281209460133719,True,False,False,False,False,True,False,False,False,True,False,False,False
9834,617.0,476.0,40089.84265,26.33442576,53522,259.0297746,0.11114500711816148,False,False,False,False,False,True,False,False,False,False,False,True,False
9902,255.0,171.0,50323.74943,20.05385575,670487,296.1682361,0.04302161179559685,False,False,False,True,False,False,False,True,False,False,False,False,False
9940,1753.0,194.0,37543.8277213796,21.47949979,264897,229.1148,0.19587525150905433,False,False,False,True,False,False,False,False,False,False,False,True,False
9879,1099.6336179837122,156.0,48667.08906,11.75780957,180136,313.5721698,0.12710128737561618,False,True,False,False,False,False,False,True,False,False,False,False,False
10013,1004.0,70.0,34956.07918,19.8902322,962944,235.4325643,0.10726056127034855,False,False,False,True,False,False,False,False,False,True,False,False,False
9956,1813.0,323.0,30468.31326,16.29937671,659315,232.2308075,0.21454399357171555,True,False,False,False,False,False,False,True,False,False,False,False,True
10056,1208.0,380.0,40983.39072,19.1856449,690234,272.9068855,0.1579156722354813,False,True,False,False,False,False,False,False,False,False,True,False,False
10099,1704.0,274.3966359383599,34867.45253,4.363026117,667714,251.532999,0.1959002511078681,False,True,False,False,False,False,True,False,False,False,False,False,False
9929,1970.0,452.0,22464.38239,26.84455413,148552,199.2708919,0.24393191660791622,False,False,False,True,False,False,False,False,False,False,False,True,False
10154,695.0,323.0,58054.4572,19.07049102,483110,344.1028653,0.10025605672641323,False,False,True,False,False,True,False,False,False,True,False,False,False
9872,1525.0,383.0,55437.22707,23.41026012,760954,345.5912531,0.1932739059967585,True,False,False,False,False,False,True,False,False,False,False,True,False
9930,1414.0,463.0,32798.04974,24.04230791,560177,238.6274387,0.1890231621349446,False,True,False,False,False,False,False,False,False,True,False,False,False
9874,1636.0,60.0,36273.39754,6.490088856,31338,251.6093972,0.17176422928904192,False,False,False,False,False,True,False,False,False,False,False,False,False
10271,1637.0,343.0,24240.25035,6.58591446,79390,201.8284295,0.19277577645798852,False,True,False,False,False,False,False,False,False,False,True,False,False
10284,872.0,289.0,37042.5085,19.46780623,562425,248.1764259,0.11289381563593932,False,True,False,False,False,False,False,True,True,False,False,False,False
10146,836.0,425.0,51867.6914,22.45965364,221222,319.0699806,0.12428543268283067,False,False,False,False,False,False,False,False,False,True,False,False,False
9909,1870.0,282.0,43615.36082,24.09116182,780189,294.2431414,0.21717630436976487,False,False,False,False,True,False,True,False,False,False,False,False,False
9914,1414.0,473.0,45545.54974,18.95210963,627725,298.8144895,0.19033689731692555,False,True,False,False,False,False,False,False,False,True,False,False,False
10126,609.0,365.0,36387.25333,27.94284036,608443,241.049925,0.09618803081177167,False,False,False,False,False,True,False,False,True,False,False,False,False
10111,524.0,439.0,45185.93219,28.54802586,390135,282.2643937,0.09524280486598753,False,True,False,False,False,False,False,False,False,False,False,True,False
9804,907.0,102.0,37196.63314,16.30849518,547045,243.7895858,0.10291717666258669,False,True,False,False,False,True,False,False,False,False,False,True,False
9810,241.0,249.0,51142.2832,15.63097045,209462,300.6478771,0.04994903160040775,False,False,False,True,False,True,False,False,False,False,False,False,False
9734,302.0,420.0,25597.3315,21.11484075,952497,183.8067667,0.07417300184918842,False,False,False,False,True,False,False,False,False,False,False,False,True
10037,1373.0,272.0,54879.45809,20.72237242,463663,339.3010726,0.16389359370329779,False,True,False,False,False,True,False,False,False,False,False,True,False
9840,1577.0,211.0,49076.67448,27.83821208,358164,313.3749862,0.18170731707317073,False,False,False,False,True,False,True,False,True,False,False,False,False
9977,405.0,188.0,19467.29451,28.25157858,693725,153.9554457,0.05943670442016638,False,False,False,False,True,False,False,False,False,False,False,False,False
9952,1882.0,248.0,46355.53867,19.90831562,258295,307.0077328,0.21402733118971062,False,False,False,False,True,False,False,True,True,False,False,False,False
9996,1902.0,285.0,23589.12553,19.27108148,651711,200.8836021,0.2187875150060024,False,False,False,False,True,False,False,False,False,False,False,True,False
10008,1287.0,138.0,22537.14977,3.47587741,818001,182.8897871,0.14238609112709832,False,False,False,False,False,True,False,False,False,False,False,True,False
9852,756.0,436.0,36773.41658,21.56816441,583931,245.1897005,0.12099066179455949,False,False,False,False,True,False,True,False,False,False,True,False,False
10014,1847.0,111.0,30228.01991,7.456815655,166987,228.34079,0.19552626323147593,False,False,True,False,False,True,False,False,False,False,False,False,True
10024,1594.0,84.0,37543.8277213796,8.763191913,109204,308.7250413,0.16739824421388666,False,False,False,True,False,False,False,False,False,False,True,False,False
10067,760.0,297.0,46408.41329,18.19032631,91766,289.4141783,0.10499652329393067,False,False,False,False,True,False,True,False,False,False,False,True,False
9953,1228.0,121.0,58427.90976,26.07482527,888916,350.5052453,0.13553702401286044,False,False,True,False,False,False,True,False,False,False,True,False,False
9983,478.0,92.0,59048.32009,6.063706584,737531,340.1975563,0.05709706501051788,False,False,True,False,False,False,False,False,False,False,True,False,False
9984,594.0,384.0,53578.90204,16.56428545,281320,321.4294398,0.09795673076923077,False,False,False,False,True,False,False,True,False,True,False,False,False
10080,811.0,383.0,35309.51005,3.876314576,280269,239.5104053,0.11845238095238095,False,False,True,False,False,True,False,False,False,True,False,False,False
9813,1623.0,444.0,33629.51092,13.91910621,740118,245.2033731,0.21063894833384286,False,False,False,True,False,False,False,True,False,False,False,True,False
9952,496.0,334.0,23531.23614,6.892486364,862873,177.0581862,0.08340032154340836,False,False,False,False,True,False,True,False,False,False,False,True,False
10049,627.0,82.0,34873.89513,3.51889082,269293,228.9592952,0.07055428400835904,False,True,False,False,False,False,False,True,False,False,False,False,False
10034,1507.0,418.0,44843.42811,9.729310552,125707,296.7826786,0.19184771775961731,False,False,False,True,False,False,False,False,True,False,False,False,False
10099,1708.0,195.0,30762.22548,23.75795485,458920,230.3569002,0.18843449846519458,False,False,False,True,False,False,False,False,False,True,False,False,False
9877,1427.0,429.0,49139.09891,18.16311545,84982,315.0308129,0.18791130910195403,False,False,False,False,False,False,False,True,False,False,False,False,True
10041,1692.0,184.0,55796.60806,2.225399933,253410,347.6161288,0.18683398067921522,False,False,False,False,False,False,True,False,True,False,False,False,False
10119,801.0,220.0,17787.50381,22.45862398,809602,154.1320751,0.10089929834963929,False,False,False,False,True,False,False,True,False,False,True,False,False
10115,964.0,203.0,52639.47653,8.037135833,151207,320.9314558,0.11537320810677212,False,False,True,False,False,True,False,False,False,False,False,False,False
9800,790.0,262.0,44427.63981,28.66741702,245133,278.5986393,0.1073469387755102,False,False,False,True,False,True,False,False,False,False,True,False,False
10087,212.0,197.0,49375.74503,5.144760487,748565,292.3705732,0.040547239020521465,False,False,True,False,False,False,True,False,False,True,False,False,False
10151,1783.0,434.0,37609.31275,10.36940012,812711,268.3055065,0.21840212786917546,False,True,False,False,False,True,False,False,False,True,False,False,False
10027,1708.0,311.0,49104.36652,21.72806253,280930,318.4501631,0.2013563378877032,False,False,False,False,False,True,False,False,False,False,True,False,False
9986,1830.0,385.0,36740.40586,27.30946411,830905,263.3149244,0.22181053474864812,True,False,False,False,False,False,True,False,False,True,False,False,False
10134,1476.0,445.0,20562.36418,21.80985798,820784,182.7610263,0.18955989737517268,False,True,False,False,False,False,False,False,True,False,False,False,False
9879,799.0,164.0,26760.82827,15.51621247,997283,194.1897726,0.097479501973884,False,False,False,True,False,False,True,False,False,False,False,False,False
9991,1848.0,409.0,50331.19632,6.422840557,289773,328.1371117,0.2259033129816835,False,False,False,False,True,True,False,False,False,True,False,False,False
10114,1079.0,325.0,39917.5388,6.901969237,698455,265.0216186,0.13881748071979436,False,False,False,False,True,False,False,False,False,False,True,False,False
9851,909.0,409.0,21312.53231,13.54955619,12394,174.459206,0.13379352350015228,False,False,False,False,True,False,False,False,False,False,False,False,False
10012,936.0,168.0,41683.11955,22.53509625,133095,267.6578463,0.11026767878545746,False,False,False,False,True,False,False,False,False,False,False,False,False
10008,1932.0,118.0,47914.87321,26.56210973,438650,313.276065,0.2048361310951239,False,False,False,False,True,False,True,False,True,False,False,False,False
10008,823.0,201.0,26595.16212,13.17548979,404686,195.1293029,0.10231814548361311,True,False,False,False,False,True,False,False,False,False,False,False,True
10030,1105.0,419.0,30109.32866,14.4019506,352630,220.4052712,0.15194416749750747,False,False,True,False,False,True,False,False,False,False,False,False,True
10011,549.0,140.0,26604.25432,13.40009945,840399,189.4300365,0.06882429327739487,False,False,True,False,False,False,True,False,False,True,False,False,False
10212,343.0,505.0,34115.88782,17.8426925,466334,228.6239787,0.08303956130043087,False,False,False,True,False,False,False,False,False,True,False,False,False
9975,1640.0,273.0,56520.37873,12.0541513,256782,351.3204175,0.19177944862155388,False,False,False,False,False,True,False,False,True,False,False,False,False
9941,1451.0,148.0,58204.28385,2.827785442,577518,353.6852663,0.16084900915400865,False,False,False,False,False,False,False,False,True,False,False,False,False
9943,412.0,183.0,34368.63547,9.848381722,814980,224.0655707,0.05984109423715177,False,False,False,False,True,False,False,False,False,False,False,True,False
10003,356.0,149.0,20533.18658,6.404041108,89730,157.6036151,0.05048485454363691,False,True,False,False,False,False,False,True,False,False,False,True,False
9920,1321.0,80.0,51205.78405,21.04063482,551447,317.1780753,0.14122983870967742,False,False,True,False,False,False,False,True,False,True,False,False,False
9909,1099.6336179837122,380.0,59274.00642,14.37496756,250378,354.1446294,0.1493221937616018,False,True,False,False,False,False,True,False,False,False,True,False,False
9864,1782.0,360.0,33737.10387,7.669039184,935542,247.2654054,0.21715328467153286,False,False,False,True,False,False,True,False,False,False,False,True,False
10150,928.0,137.0,52730.76487,16.01884992,133654,319.7910918,0.10492610837438424,False,False,False,True,False,False,False,False,False,False,True,False,False
9851,1089.0,490.0,36356.05435,2.941875769,402516,249.8683264,0.16028829560450716,False,False,False,True,False,True,False,False,False,False,False,True,False
9985,511.0,437.0,53233.61606,23.35948743,726225,319.2911666,0.09494241362043064,False,True,False,False,False,False,False,True,False,False,False,False,False
10061,464.0,341.0,37874.86981,25.13028622,981693,244.8200079,0.08001192724381274,False,False,True,False,False,False,False,True,False,False,False,False,True
10000,906.0,465.0,25226.90228,7.122209348,40772,194.6009212,0.1371,True,False,False,False,False,True,False,False,False,False,False,True,False
9929,217.0,354.0,35211.05054,3.866326007,407527,227.5517246,0.05750830899385638,False,False,False,False,False,False,False,False,False,False,False,True,False
9830,1548.0,321.0,37654.29517,27.70477134,121565,260.863843,0.1901322482197355,False,False,False,False,True,False,False,False,False,True,False,False,False
9912,1738.0,219.0,15641.93362,20.53675486,461236,159.0255183,0.19743744955609363,False,False,True,False,False,False,True,False,False,False,False,False,False
10029,311.0,296.0,33464.07428,6.50710022,400238,220.4553267,0.06052447901086848,False,False,False,False,True,True,False,False,False,False,True,False,False
10035,1134.0,475.0,34987.23384,6.66166965,178735,244.8893061,0.16033881415047335,False,False,False,True,False,False,False,False,False,False,False,False,True
9947,1054.0,333.0,56791.32491,26.36327802,922072,343.4113646,0.139439026842264,False,False,False,True,False,False,True,False,False,False,False,True,False
9975,365.0,480.0,30934.38311,23.87393906,121089,212.338236,0.08471177944862156,False,False,False,False,True,True,False,False,False,False,False,False,True
9926,708.0,249.0,48232.09125,6.28793575,241999,295.5585724,0.09641345960104776,True,False,False,False,False,False,False,False,True,False,False,False,False
9900,1081.0,451.0,38467.29741,26.66947942,497145,259.2693608,0.15474747474747474,False,False,False,False,True,True,False,False,False,False,False,False,False
10088,1436.0,187.0,22172.27928,29.98022258,946902,184.9895194,0.1608842188739096,False,False,True,False,False,False,True,False,True,False,False,False,False
9999,331.0,436.0,58699.21438,12.49572209,417185,342.0209596,0.07670767076707671,True,False,False,False,False,True,False,False,False,False,False,False,False
9912,513.0,78.0,22047.60991,20.93012254,521133,165.7473845,0.05962469733656174,False,False,True,False,False,False,False,True,False,True,False,False,False
9865,1231.0,353.0,56373.92496,14.56948312,897344,344.4021739,0.16056766345666498,False,True,False,False,False,True,False,False,False,True,False,False,False
10025,748.0,352.0,45391.32007,7.807781327,733970,285.1392756,0.10972568578553615,False,False,False,False,True,False,False,True,False,False,True,False,False
9974,626.0,53.0,26238.89475,4.940181534,508314,187.3428777,0.06807700020052136,False,False,False,True,False,False,True,False,False,False,False,False,False
9948,851.0,368.0,37167.08979,25.49256087,839213,248.0099432,0.12253719340570969,False,False,True,False,False,False,False,False,False,True,False,False,False
9927,337.0,234.0,45553.55789,27.43814411,693832,276.3014238,0.05751989523521708,False,False,False,False,False,False,True,False,False,False,False,False,True
10052,1556.0,472.0,35143.9601,22.84944521,631031,252.918275,0.20175089534421012,False,False,True,False,False,True,False,False,False,False,True,False,False
10072,1695.0,457.0,17887.2068,22.79762848,572110,173.7961354,0.2136616362192216,False,False,True,False,False,False,True,False,True,False,False,False,False
9875,562.0,462.0,52254.63343,14.17185783,877120,315.4088136,0.10369620253164558,False,True,False,False,False,False,False,True,False,False,True,False,False
9929,875.0,243.0,28348.93913,20.06588523,801701,204.6015372,0.11259945613858395,False,False,False,False,False,False,False,False,True,False,False,False,False
10045,527.0,292.0,50439.68661,22.97982619,682480,304.2145417,0.08153310104529617,False,True,False,False,False,True,False,False,True,False,False,False,False
10067,540.0,325.0,52197.40094,17.1032921,276019,313.4065955,0.0859243071421476,False,False,False,False,True,False,False,True,False,False,False,False,True
9949,448.0,482.0,54485.49021,5.538977042,706774,324.6962255,0.09347673132978189,False,True,False,False,False,False,True,False,True,False,False,False,False
9927,1266.0,269.0,42606.24375,26.41825644,20214,278.9748137,0.15462879016822806,False,False,False,True,False,False,False,False,False,False,False,False,False
9947,258.0,402.0,20105.7283,6.154874981,561314,157.9606054,0.06635166381823665,False,False,False,False,False,True,False,False,False,False,True,False,False
10178,1815.0,359.0,16461.32887,15.76063504,736766,168.0042064,0.21359795637649834,False,False,False,True,False,False,True,False,False,True,False,False,False
9993,527.0,352.0,23084.16949,29.55711439,575001,176.0062809,0.08796157310117082,False,False,False,True,False,False,True,False,False,True,False,False,False
9863,327.0,78.0,26316.90651,24.67308181,800698,182.4229788,0.04106255703132921,False,False,True,False,False,False,False,False,False,True,False,False,False
10067,711.0,59.0,37543.8277213796,29.56862706,570107,195.4892394,0.07648753352537996,True,False,False,False,False,False,True,False,False,False,False,False,True
10135,732.0,443.0,37543.8277213796,15.75930853,351218,326.5261541,0.11593487913172176,False,False,True,False,False,True,False,False,False,False,False,False,False
9944,815.0,154.0,47973.75864,21.41858099,846661,294.6406894,0.09744569589702333,False,True,False,False,False,True,False,False,False,False,True,False,False
9969,683.0,490.0,48654.82517,28.99650911,680567,301.4880816,0.11766476075835089,False,False,False,False,False,True,False,False,False,True,False,False,False
10008,1935.0,101.0,22651.48536,26.54469337,369860,193.9302986,0.20343725019984013,False,False,True,False,False,False,True,False,False,True,False,False,False
10012,551.0,354.0,16320.58749,7.283581391,263341,144.6650009,0.09039153016380344,False,False,False,False,False,False,False,True,False,False,True,False,False
9929,1445.0,119.0,49768.51953,8.092395862,658911,313.2504724,0.15751838050156108,False,False,False,False,False,False,True,False,True,False,False,False,False
9999,352.0,274.3966359383599,38850.03566,18.33908448,213450,248.1834881,0.06264592818665465,False,True,False,False,False,False,True,False,False,False,False,True,False
9883,395.0,217.0,56718.83202,29.10534452,847800,329.4159311,0.0619245168471112,False,False,False,False,True,False,False,False,False,False,False,False,False
9909,1955.0,220.0,33241.94187,18.80654503,232322,245.7325968,0.21949742658189525,False,False,True,False,False,False,False,False,False,True,False,False,False
10075,1044.0,318.0,15410.28425,21.51386618,918797,148.5562185,0.13518610421836227,False,True,False,False,False,False,False,True,False,False,False,False,False
9927,1664.0,140.0,50761.82011,16.00423315,216685,322.0479672,0.18172660421073838,True,False,False,False,False,True,False,False,False,True,False,False,False
9913,1426.0,298.0,22168.42397,7.743645169,757297,185.7954472,0.17391304347826086,False,True,False,False,False,False,False,True,False,False,False,True,False
10023,1950.0,333.0,59685.10255,19.22699912,847874,372.8500401,0.227776114935648,False,False,False,True,False,True,False,False,True,False,False,False,False
10122,1099.6336179837122,462.0,37543.8277213796,15.90161119,404836,317.4863589,0.1542811319881162,False,False,False,True,False,False,False,False,False,False,False,False,False
10044,1629.0,234.0,58223.53305,25.63081664,637674,358.8501488,0.18548387096774194,False,False,False,True,False,False,False,False,False,False,True,False,False
9913,512.0,373.0,55527.49873,8.568859281,125115,328.6478068,0.08927670735397962,False,True,False,False,False,False,False,True,True,False,False,False,False
9958,1593.0,319.0,57616.37697,15.90574011,660730,356.3817763,0.19200642699337217,False,False,False,False,True,False,True,False,False,False,False,False,False
10057,1193.0,452.0,48070.37981,10.82951387,590452,307.3036379,0.16356766431341355,False,False,True,False,False,False,True,False,False,False,False,False,False
10141,558.0,274.3966359383599,21050.02225,20.58568233,887008,170.2810827,0.08208230311984616,False,False,False,False,True,True,False,False,False,False,False,True,False
10041,1301.0,108.0,23537.1995,23.48930594,448740,187.5015026,0.1403246688576835,False,False,False,False,False,False,True,False,False,True,False,False,False
10031,1183.0,97.0,25643.84459,23.36140024,2930,195.1640837,0.12760442627853655,False,False,False,True,False,False,True,False,False,False,False,False,False
9903,956.0,291.0,49175.12661,2.516239116,555116,304.8690394,0.12592143794809654,True,False,False,False,False,False,False,False,False,True,False,False,False
9918,824.0,432.0,36519.68373,20.42497282,641979,245.4373445,0.12663843516838072,False,True,False,False,False,False,False,True,True,False,False,False,False
10025,1624.0,185.0,57176.42449,24.85081178,656509,352.8864037,0.1804488778054863,False,True,False,False,False,False,False,False,True,False,False,False,False
9876,1438.0,116.0,42985.95973,10.61774964,508169,280.8258279,0.15735115431348723,False,True,False,False,False,False,True,False,True,False,False,False,False
9986,964.0,368.0,57211.76378,10.61758732,301984,344.6514396,0.1333867414380132,False,True,False,False,False,False,False,True,False,True,False,False,False
9901,473.0,281.0,38562.81378,20.87044317,386764,246.3531264,0.07615392384607615,False,False,True,False,False,False,True,False,True,False,False,False,False
9984,463.0,372.0,59753.51157,14.40062713,338632,348.0820654,0.0836338141025641,False,False,True,False,False,False,True,False,True,False,False,False,False
10125,1771.0,184.0,29403.53208,29.47736792,943290,224.9805042,0.1930864197530864,False,False,True,False,False,False,False,False,True,False,False,False,False
10093,737.0,339.0,20607.60995,25.27837765,57401,168.2374003,0.10660854057267413,True,False,False,False,False,True,False,False,False,False,True,False,False
9986,1989.0,318.0,56692.96442,20.44630979,918079,358.96321,0.2310234328059283,False,False,True,False,False,True,False,False,False,False,False,True,False
10151,582.0,434.0,50173.53126,29.21333715,340206,306.8979528,0.10008866121564378,False,True,False,False,False,False,False,True,False,False,True,False,False
9903,1328.0,400.0,35017.06661,25.56701615,368979,246.3874768,0.17449257800666465,False,False,True,False,False,True,False,False,False,False,False,True,False
10189,1282.0,444.0,38880.73925,21.6790558,607850,266.0586971,0.16939837079203063,False,False,False,True,False,False,False,True,False,False,False,True,False
9933,1900.0,114.0,15833.17062,2.569008423,456015,161.0162093,0.20275848182824927,False,False,False,True,False,True,False,False,False,False,True,False,False
10107,1458.0,154.0,23772.25137,14.11190576,379002,192.4425815,0.15949342040170178,False,False,False,True,False,True,False,False,True,False,False,False,False
10120,654.0,269.0,59804.23998,15.81516687,536461,350.5423268,0.09120553359683795,False,False,True,False,False,False,False,False,True,False,False,False,False
9848,296.0,78.0,26706.32456,7.875204703,461164,183.6479403,0.037977254264825344,True,False,False,False,False,False,False,False,False,False,True,False,False
10144,1009.0,198.0,43229.61164,27.99405935,136929,277.4069076,0.1189865930599369,False,False,False,False,True,False,False,False,False,False,False,True,False
10027,447.0,64.0,42926.89503,29.08814807,330352,263.4077261,0.05096240151590705,False,False,True,False,False,True,False,False,False,False,False,False,False
10029,1187.0,82.0,31680.49848,8.865888224,583856,223.4246221,0.12653305414298535,True,False,False,False,False,False,False,False,False,False,False,False,True
10083,1584.0,408.0,27067.14807,11.3637779,243837,214.382634,0.19756024992561738,False,False,False,False,False,True,False,False,False,False,False,True,False
